YEAR,MOTHER_ORIGIN,FATHER_ORIGIN,SPOUSE_GEN,SPOUSE_COUNTRY,SPOUSE_MOTHER,SPOUSE_FATHER,WEIGHTED_COUNT
1930,US-born,France,2nd gen,France,France,France,646.4
1930,US-born,France,2nd gen,France,France,US-born,242.59
1930,US-born,France,2nd gen,France,Germany,France,306.58
1930,US-born,France,2nd gen,France,Ireland,France,20.04
1930,US-born,France,2nd gen,France,Switzerland,France,19.79
1930,US-born,France,2nd gen,France,US-born,France,1047.74
1930,US-born,France,2nd gen,Germany,Abroad/At Sea,Germany,19.89
1930,US-born,France,2nd gen,Germany,Australia/New Zealand,Germany,20.52
1930,US-born,France,2nd gen,Germany,Canada,Germany,60.96
1930,US-born,France,2nd gen,Germany,Czechoslovakia,Germany,39.53
1930,US-born,France,2nd gen,Germany,England,Germany,41.629999999999995
1930,US-born,France,2nd gen,Germany,France,Germany,123.76
1930,US-born,France,2nd gen,Germany,Germany,Germany,4264.01
1930,US-born,France,2nd gen,Germany,Germany,US-born,751.09
1930,US-born,France,2nd gen,Germany,Hungary,Germany,20.07
1930,US-born,France,2nd gen,Germany,Ireland,Germany,60.39
1930,US-born,France,2nd gen,Germany,Netherlands,Germany,20.49
1930,US-born,France,2nd gen,Germany,Switzerland,Germany,20.56
1930,US-born,France,2nd gen,Germany,US-born,Germany,2143.14
1930,US-born,France,2nd gen,Hungary,Austria,Hungary,20.04
1930,US-born,France,2nd gen,Hungary,Hungary,Hungary,40.08
1930,US-born,France,2nd gen,Hungary,US-born,Hungary,19.84
1930,US-born,France,2nd gen,Ireland,Abroad/At Sea,Ireland,20.14
1930,US-born,France,2nd gen,Ireland,Belgium,Ireland,19.87
1930,US-born,France,2nd gen,Ireland,Canada,Ireland,41.15
1930,US-born,France,2nd gen,Ireland,England,Ireland,59.79
1930,US-born,France,2nd gen,Ireland,Germany,Ireland,60.199999999999996
1930,US-born,France,2nd gen,Ireland,Ireland,Ireland,1816.57
1930,US-born,France,2nd gen,Ireland,Ireland,US-born,545.52
1930,US-born,France,2nd gen,Ireland,US-born,Ireland,947.68
1930,US-born,France,2nd gen,Italy,France,Italy,40.56
1930,US-born,France,2nd gen,Italy,Germany,Italy,20.46
1930,US-born,France,2nd gen,Italy,Italy,Italy,207.0
1930,US-born,France,2nd gen,Italy,Switzerland,Italy,20.32
1930,US-born,France,2nd gen,Italy,US-born,Italy,41.06
1930,US-born,France,2nd gen,Japan,Japan,Japan,20.02
1930,US-born,France,2nd gen,Lithuania,Lithuania,US-born,20.42
1930,US-born,France,2nd gen,Lithuania,US-born,Lithuania,20.62
1930,US-born,France,2nd gen,Luxembourg,France,Luxembourg,20.46
1930,US-born,France,2nd gen,Mexico,Mexico,Mexico,21.13
1930,US-born,France,2nd gen,Mexico,US-born,Mexico,39.55
1930,US-born,France,2nd gen,Netherlands,Netherlands,Netherlands,100.77000000000001
1930,US-born,France,2nd gen,Netherlands,US-born,Netherlands,59.96
1930,US-born,France,2nd gen,Norway,Denmark,Norway,20.04
1930,US-born,France,2nd gen,Norway,Germany,Norway,20.49
1930,US-born,France,2nd gen,Norway,Norway,Norway,165.32999999999998
1930,US-born,France,2nd gen,Norway,Norway,US-born,40.21
1930,US-born,France,2nd gen,Norway,US-born,Norway,59.95
1930,US-born,France,2nd gen,Philippines,US-born,Philippines,20.3
1930,US-born,France,2nd gen,Poland,Germany,Poland,19.96
1930,US-born,France,2nd gen,Poland,Poland,Poland,140.68
1930,US-born,France,2nd gen,Poland,Poland,US-born,20.25
1930,US-born,France,2nd gen,Portugal,Portugal,Portugal,40.96
1930,US-born,France,2nd gen,Portugal,Portugal,US-born,20.08
1930,US-born,France,2nd gen,Russia/USSR,Russia/USSR,Russia/USSR,20.08
1930,US-born,France,2nd gen,Scotland,Canada,Scotland,19.74
1930,US-born,France,2nd gen,Scotland,France,Scotland,20.11
1930,US-born,France,2nd gen,Scotland,Germany,Scotland,39.7
1930,US-born,France,2nd gen,Scotland,Ireland,Scotland,80.61
1930,US-born,France,2nd gen,Scotland,Netherlands,Scotland,20.15
1930,US-born,France,2nd gen,Scotland,Scotland,Scotland,162.99
1930,US-born,France,2nd gen,Scotland,Scotland,US-born,41.019999999999996
1930,US-born,France,2nd gen,Scotland,US-born,Scotland,160.69
1930,US-born,France,2nd gen,Spain,France,Spain,20.32
1930,US-born,France,2nd gen,Spain,Spain,Spain,20.32
1930,US-born,France,2nd gen,Spain,US-born,Spain,40.43
1930,US-born,France,2nd gen,Sweden,Denmark,Sweden,20.57
1930,US-born,France,2nd gen,Sweden,Ireland,Sweden,20.05
1930,US-born,France,2nd gen,Sweden,Norway,Sweden,20.18
1930,US-born,France,2nd gen,Sweden,Sweden,Sweden,304.6
1930,US-born,France,2nd gen,Sweden,Sweden,US-born,60.06
1930,US-born,France,2nd gen,Sweden,US-born,Sweden,121.38
1930,US-born,France,2nd gen,Switzerland,France,Switzerland,20.32
1930,US-born,France,2nd gen,Switzerland,Germany,Switzerland,60.260000000000005
1930,US-born,France,2nd gen,Switzerland,Switzerland,Switzerland,139.82999999999998
1930,US-born,France,2nd gen,Switzerland,Switzerland,US-born,20.3
1930,US-born,France,2nd gen,Switzerland,US-born,Switzerland,161.5
1930,US-born,France,2nd gen,Wales,US-born,Wales,60.84
1930,US-born,France,2nd gen,Wales,Wales,US-born,39.97
1930,US-born,France,2nd gen,Wales,Wales,Wales,60.65
1930,US-born,France,2nd gen,West Indies,West Indies,West Indies,20.38
1930,US-born,France,2nd gen,Yugoslavia,Yugoslavia,Yugoslavia,19.9
1930,US-born,France,3rd+ gen American,American,Abroad/At Sea,US-born,20.11
1930,US-born,France,3rd+ gen American,American,US-born,US-born,34731.16
1930,US-born,Germany,1st gen immigrant,Africa,Canada,Canada,19.98
1930,US-born,Germany,1st gen immigrant,Africa,Switzerland,Switzerland,20.17
1930,US-born,Germany,1st gen immigrant,Albania,Albania,Albania,20.46
1930,US-born,Germany,1st gen immigrant,Australia/New Zealand,Australia/New Zealand,Australia/New Zealand,39.76
1930,US-born,Germany,1st gen immigrant,Australia/New Zealand,Germany,Germany,19.84
1930,US-born,Germany,1st gen immigrant,Australia/New Zealand,Scotland,England,20.21
1930,US-born,Germany,1st gen immigrant,Austria,Austria,Austria,1413.68
1930,US-born,Germany,1st gen immigrant,Austria,Austria,Czechoslovakia,19.86
1930,US-born,Germany,1st gen immigrant,Austria,Czechoslovakia,Czechoslovakia,20.18
1930,US-born,Germany,1st gen immigrant,Austria,Germany,Germany,39.25
1930,US-born,Germany,1st gen immigrant,Austria,Germany,Luxembourg,20.58
1930,US-born,Germany,1st gen immigrant,Austria,Romania,Romania,20.23
1930,US-born,Germany,1st gen immigrant,Austria,Russia/USSR,Austria,20.3
1930,US-born,Germany,1st gen immigrant,Belgium,Belgium,Belgium,322.18
1930,US-born,Germany,1st gen immigrant,Belgium,Belgium,France,19.98
1930,US-born,Germany,1st gen immigrant,Belgium,Belgium,Germany,20.47
1930,US-born,Germany,1st gen immigrant,Belgium,Belgium,Luxembourg,19.74
1930,US-born,Germany,1st gen immigrant,Bulgaria,Bulgaria,Bulgaria,60.29
1930,US-born,Germany,1st gen immigrant,Canada,Canada,Belgium,19.98
1930,US-born,Germany,1st gen immigrant,Canada,Canada,Canada,2749.33
1930,US-born,Germany,1st gen immigrant,Canada,Canada,England,141.66
1930,US-born,Germany,1st gen immigrant,Canada,Canada,France,41.03
1930,US-born,Germany,1st gen immigrant,Canada,Canada,Germany,40.58
1930,US-born,Germany,1st gen immigrant,Canada,Canada,Ireland,121.08
1930,US-born,Germany,1st gen immigrant,Canada,Canada,Scotland,60.81
1930,US-born,Germany,1st gen immigrant,Canada,Canada,Sweden,20.03
1930,US-born,Germany,1st gen immigrant,Canada,Canada,US-born,20.3
1930,US-born,Germany,1st gen immigrant,Canada,England,Canada,40.93
1930,US-born,Germany,1st gen immigrant,Canada,England,England,342.95
1930,US-born,Germany,1st gen immigrant,Canada,England,France,21.93
1930,US-born,Germany,1st gen immigrant,Canada,England,Germany,40.25
1930,US-born,Germany,1st gen immigrant,Canada,England,Scotland,61.519999999999996
1930,US-born,Germany,1st gen immigrant,Canada,England,US-born,20.3
1930,US-born,Germany,1st gen immigrant,Canada,France,France,40.4
1930,US-born,Germany,1st gen immigrant,Canada,Germany,Canada,40.269999999999996
1930,US-born,Germany,1st gen immigrant,Canada,Germany,France,20.43
1930,US-born,Germany,1st gen immigrant,Canada,Germany,Germany,119.7
1930,US-born,Germany,1st gen immigrant,Canada,Germany,Scotland,19.3
1930,US-born,Germany,1st gen immigrant,Canada,Ireland,Canada,40.67
1930,US-born,Germany,1st gen immigrant,Canada,Ireland,England,40.66
1930,US-born,Germany,1st gen immigrant,Canada,Ireland,Ireland,242.24
1930,US-born,Germany,1st gen immigrant,Canada,Norway,Norway,20.88
1930,US-born,Germany,1st gen immigrant,Canada,Russia/USSR,Russia/USSR,20.5
1930,US-born,Germany,1st gen immigrant,Canada,Scotland,Canada,60.769999999999996
1930,US-born,Germany,1st gen immigrant,Canada,Scotland,England,40.239999999999995
1930,US-born,Germany,1st gen immigrant,Canada,Scotland,Ireland,41.17
1930,US-born,Germany,1st gen immigrant,Canada,Scotland,Scotland,101.11
1930,US-born,Germany,1st gen immigrant,Canada,Sweden,France,20.04
1930,US-born,Germany,1st gen immigrant,Canada,US-born,Canada,201.17
1930,US-born,Germany,1st gen immigrant,Canada,US-born,England,80.4
1930,US-born,Germany,1st gen immigrant,Canada,US-born,Germany,20.26
1930,US-born,Germany,1st gen immigrant,Canada,US-born,Ireland,41.19
1930,US-born,Germany,1st gen immigrant,Canada,US-born,Norway,20.47
1930,US-born,Germany,1st gen immigrant,Canada,US-born,Russia/USSR,20.3
1930,US-born,Germany,1st gen immigrant,Canada,US-born,US-born,60.43
1930,US-born,Germany,1st gen immigrant,Central America,Cuba,Germany,19.95
1930,US-born,Germany,1st gen immigrant,Central Europe (unspecified),Austria,Austria,20.18
1930,US-born,Germany,1st gen immigrant,Czechoslovakia,Austria,Austria,20.18
1930,US-born,Germany,1st gen immigrant,Czechoslovakia,Czechoslovakia,Czechoslovakia,566.1
1930,US-born,Germany,1st gen immigrant,Czechoslovakia,Czechoslovakia,US-born,20.17
1930,US-born,Germany,1st gen immigrant,Denmark,Denmark,Denmark,927.63
1930,US-born,Germany,1st gen immigrant,Denmark,Denmark,Germany,20.19
1930,US-born,Germany,1st gen immigrant,Denmark,Germany,Denmark,19.66
1930,US-born,Germany,1st gen immigrant,England,Austria,Austria,20.17
1930,US-born,Germany,1st gen immigrant,England,England,Denmark,19.87
1930,US-born,Germany,1st gen immigrant,England,England,England,3249.4
1930,US-born,Germany,1st gen immigrant,England,England,France,20.23
1930,US-born,Germany,1st gen immigrant,England,England,Germany,120.97
1930,US-born,Germany,1st gen immigrant,England,England,Ireland,41.03
1930,US-born,Germany,1st gen immigrant,England,England,Scotland,20.46
1930,US-born,Germany,1st gen immigrant,England,England,Wales,20.79
1930,US-born,Germany,1st gen immigrant,England,Germany,Germany,39.84
1930,US-born,Germany,1st gen immigrant,England,Ireland,England,20.22
1930,US-born,Germany,1st gen immigrant,England,Ireland,Ireland,39.870000000000005
1930,US-born,Germany,1st gen immigrant,England,Poland,Austria,20.18
1930,US-born,Germany,1st gen immigrant,England,Poland,Poland,40.34
1930,US-born,Germany,1st gen immigrant,England,Russia/USSR,Russia/USSR,81.22
1930,US-born,Germany,1st gen immigrant,England,Scotland,England,80.64
1930,US-born,Germany,1st gen immigrant,England,Scotland,Ireland,20.41
1930,US-born,Germany,1st gen immigrant,England,Scotland,Scotland,79.03
1930,US-born,Germany,1st gen immigrant,England,US-born,Scotland,20.52
1930,US-born,Germany,1st gen immigrant,England,Wales,England,19.93
1930,US-born,Germany,1st gen immigrant,England,Wales,Wales,19.78
1930,US-born,Germany,1st gen immigrant,Finland,Finland,Finland,100.75
1930,US-born,Germany,1st gen immigrant,France,France,France,725.32
1930,US-born,Germany,1st gen immigrant,France,France,Germany,41.3
1930,US-born,Germany,1st gen immigrant,France,Germany,France,20.18
1930,US-born,Germany,1st gen immigrant,France,Germany,Germany,40.7
1930,US-born,Germany,1st gen immigrant,France,Russia/USSR,Russia/USSR,20.17
1930,US-born,Germany,1st gen immigrant,Germany,Canada,Germany,21.33
1930,US-born,Germany,1st gen immigrant,Germany,Czechoslovakia,Czechoslovakia,40.35
1930,US-born,Germany,1st gen immigrant,Germany,France,France,19.64
1930,US-born,Germany,1st gen immigrant,Germany,France,Germany,20.21
1930,US-born,Germany,1st gen immigrant,Germany,Germany,Austria,39.94
1930,US-born,Germany,1st gen immigrant,Germany,Germany,Belgium,20.23
1930,US-born,Germany,1st gen immigrant,Germany,Germany,Germany,24543.96
1930,US-born,Germany,1st gen immigrant,Germany,Germany,South America,20.22
1930,US-born,Germany,1st gen immigrant,Germany,Germany,Spain,20.62
1930,US-born,Germany,1st gen immigrant,Germany,Germany,Switzerland,20.71
1930,US-born,Germany,1st gen immigrant,Germany,Poland,Poland,40.0
1930,US-born,Germany,1st gen immigrant,Germany,Romania,Romania,20.02
1930,US-born,Germany,1st gen immigrant,Germany,Russia/USSR,Russia/USSR,20.46
1930,US-born,Germany,1st gen immigrant,Germany,Sweden,Sweden,19.23
1930,US-born,Germany,1st gen immigrant,Germany,Switzerland,Germany,20.04
1930,US-born,Germany,1st gen immigrant,Germany,US-born,Germany,161.66
1930,US-born,Germany,1st gen immigrant,Greece,Greece,Greece,421.39
1930,US-born,Germany,1st gen immigrant,Hungary,Austria,Austria,20.18
1930,US-born,Germany,1st gen immigrant,Hungary,Hungary,Hungary,504.52
1930,US-born,Germany,1st gen immigrant,India,India,England,20.08
1930,US-born,Germany,1st gen immigrant,Ireland,England,Ireland,20.62
1930,US-born,Germany,1st gen immigrant,Ireland,Germany,Ireland,20.18
1930,US-born,Germany,1st gen immigrant,Ireland,Ireland,Germany,20.08
1930,US-born,Germany,1st gen immigrant,Ireland,Ireland,Ireland,2011.6200000000001
1930,US-born,Germany,1st gen immigrant,Ireland,Ireland,Scotland,19.83
1930,US-born,Germany,1st gen immigrant,Ireland,Ireland,US-born,19.87
1930,US-born,Germany,1st gen immigrant,Ireland,Scotland,Ireland,20.12
1930,US-born,Germany,1st gen immigrant,Ireland,US-born,Ireland,20.0
1930,US-born,Germany,1st gen immigrant,Israel/Palestine,Israel/Palestine,Israel/Palestine,20.23
1930,US-born,Germany,1st gen immigrant,Italy,Germany,Italy,20.33
1930,US-born,Germany,1st gen immigrant,Italy,Italy,Italy,1009.98
1930,US-born,Germany,1st gen immigrant,Latvia,Latvia,Latvia,40.24
1930,US-born,Germany,1st gen immigrant,Lithuania,Lithuania,Lithuania,20.07
1930,US-born,Germany,1st gen immigrant,Luxembourg,Luxembourg,France,19.73
1930,US-born,Germany,1st gen immigrant,Luxembourg,Luxembourg,Luxembourg,163.43
1930,US-born,Germany,1st gen immigrant,Mexico,England,England,19.99
1930,US-born,Germany,1st gen immigrant,Mexico,Germany,Germany,20.14
1930,US-born,Germany,1st gen immigrant,Mexico,Mexico,France,20.07
1930,US-born,Germany,1st gen immigrant,Mexico,Mexico,Germany,19.93
1930,US-born,Germany,1st gen immigrant,Mexico,Mexico,Mexico,41.06
1930,US-born,Germany,1st gen immigrant,Mexico,US-born,France,20.32
1930,US-born,Germany,1st gen immigrant,Netherlands,Netherlands,France,20.28
1930,US-born,Germany,1st gen immigrant,Netherlands,Netherlands,Germany,59.3
1930,US-born,Germany,1st gen immigrant,Netherlands,Netherlands,Netherlands,770.01
1930,US-born,Germany,1st gen immigrant,Norway,Norway,Abroad/At Sea,19.41
1930,US-born,Germany,1st gen immigrant,Norway,Norway,Denmark,20.17
1930,US-born,Germany,1st gen immigrant,Norway,Norway,Norway,904.32
1930,US-born,Germany,1st gen immigrant,Norway,Norway,Sweden,39.980000000000004
1930,US-born,Germany,1st gen immigrant,Norway,Sweden,Norway,19.84
1930,US-born,Germany,1st gen immigrant,Philippines,Philippines,Philippines,20.27
1930,US-born,Germany,1st gen immigrant,Poland,Austria,Austria,40.150000000000006
1930,US-born,Germany,1st gen immigrant,Poland,Germany,Germany,59.56
1930,US-born,Germany,1st gen immigrant,Poland,Poland,Germany,40.16
1930,US-born,Germany,1st gen immigrant,Poland,Poland,Poland,927.54
1930,US-born,Germany,1st gen immigrant,Poland,Poland,US-born,19.94
1930,US-born,Germany,1st gen immigrant,Portugal,Portugal,Portugal,81.52
1930,US-born,Germany,1st gen immigrant,Romania,Hungary,Romania,20.14
1930,US-born,Germany,1st gen immigrant,Romania,Romania,Romania,160.81
1930,US-born,Germany,1st gen immigrant,Romania,Russia/USSR,Russia/USSR,19.79
1930,US-born,Germany,1st gen immigrant,Russia/USSR,Germany,Germany,79.3
1930,US-born,Germany,1st gen immigrant,Russia/USSR,Russia/USSR,Russia/USSR,1044.19
1930,US-born,Germany,1st gen immigrant,Scotland,England,Scotland,39.93
1930,US-born,Germany,1st gen immigrant,Scotland,Scotland,England,20.08
1930,US-born,Germany,1st gen immigrant,Scotland,Scotland,Ireland,19.17
1930,US-born,Germany,1st gen immigrant,Scotland,Scotland,Scotland,1015.16
1930,US-born,Germany,1st gen immigrant,South America,Germany,Germany,40.629999999999995
1930,US-born,Germany,1st gen immigrant,South America,Russia/USSR,Russia/USSR,20.08
1930,US-born,Germany,1st gen immigrant,Spain,Spain,Spain,60.620000000000005
1930,US-born,Germany,1st gen immigrant,Sweden,Germany,Denmark,20.56
1930,US-born,Germany,1st gen immigrant,Sweden,Sweden,Sweden,1590.66
1930,US-born,Germany,1st gen immigrant,Switzerland,France,Germany,20.17
1930,US-born,Germany,1st gen immigrant,Switzerland,Germany,Germany,81.02
1930,US-born,Germany,1st gen immigrant,Switzerland,Switzerland,Switzerland,1244.92
1930,US-born,Germany,1st gen immigrant,Syria,Syria,Syria,40.37
1930,US-born,Germany,1st gen immigrant,Turkey,Turkey,Turkey,20.3
1930,US-born,Germany,1st gen immigrant,Wales,England,England,62.53
1930,US-born,Germany,1st gen immigrant,Wales,Wales,Wales,361.6
1930,US-born,Germany,1st gen immigrant,West Indies,West Indies,Scotland,20.04
1930,US-born,Germany,1st gen immigrant,West Indies,West Indies,Spain,20.14
1930,US-born,Germany,1st gen immigrant,West Indies,West Indies,West Indies,20.04
1930,US-born,Germany,1st gen immigrant,Yugoslavia,Austria,Austria,20.18
1930,US-born,Germany,1st gen immigrant,Yugoslavia,Yugoslavia,Yugoslavia,202.08
1930,US-born,Germany,2nd gen,Africa,US-born,Africa,19.95
1930,US-born,Germany,2nd gen,Australia/New Zealand,Australia/New Zealand,Australia/New Zealand,41.31
1930,US-born,Germany,2nd gen,Australia/New Zealand,Australia/New Zealand,US-born,39.78
1930,US-born,Germany,2nd gen,Australia/New Zealand,Germany,Australia/New Zealand,20.18
1930,US-born,Germany,2nd gen,Australia/New Zealand,Poland,Australia/New Zealand,19.9
1930,US-born,Germany,2nd gen,Australia/New Zealand,US-born,Australia/New Zealand,80.71
1930,US-born,Germany,2nd gen,Austria,Austria,Austria,1799.58
1930,US-born,Germany,2nd gen,Austria,Austria,US-born,221.35
1930,US-born,Germany,2nd gen,Austria,Czechoslovakia,Austria,40.32
1930,US-born,Germany,2nd gen,Austria,England,Austria,20.18
1930,US-born,Germany,2nd gen,Austria,Germany,Austria,324.6
1930,US-born,Germany,2nd gen,Austria,Hungary,Austria,40.120000000000005
1930,US-born,Germany,2nd gen,Austria,Poland,Austria,20.14
1930,US-born,Germany,2nd gen,Austria,Russia/USSR,Austria,20.23
1930,US-born,Germany,2nd gen,Austria,Switzerland,Austria,40.019999999999996
1930,US-born,Germany,2nd gen,Austria,US-born,Austria,686.17
1930,US-born,Germany,2nd gen,Belgium,Belgium,Belgium,280.65
1930,US-born,Germany,2nd gen,Belgium,Belgium,US-born,120.56
1930,US-born,Germany,2nd gen,Belgium,Canada,Belgium,20.41
1930,US-born,Germany,2nd gen,Belgium,France,Belgium,41.099999999999994
1930,US-born,Germany,2nd gen,Belgium,Germany,Belgium,61.43
1930,US-born,Germany,2nd gen,Belgium,Ireland,Belgium,20.18
1930,US-born,Germany,2nd gen,Belgium,Netherlands,Belgium,60.92
1930,US-born,Germany,2nd gen,Belgium,Russia/USSR,Belgium,42.239999999999995
1930,US-born,Germany,2nd gen,Belgium,Spain,Belgium,20.41
1930,US-born,Germany,2nd gen,Belgium,US-born,Belgium,140.29
1930,US-born,Germany,2nd gen,Bulgaria,Bulgaria,Bulgaria,40.3
1930,US-born,Germany,2nd gen,Canada,Canada,Abroad/At Sea,20.04
1930,US-born,Germany,2nd gen,Canada,Canada,Canada,3121.74
1930,US-born,Germany,2nd gen,Canada,Canada,US-born,2982.75
1930,US-born,Germany,2nd gen,Canada,Cuba,Canada,19.52
1930,US-born,Germany,2nd gen,Canada,England,Canada,120.82
1930,US-born,Germany,2nd gen,Canada,France,Canada,39.97
1930,US-born,Germany,2nd gen,Canada,Germany,Canada,306.09
1930,US-born,Germany,2nd gen,Canada,Ireland,Canada,341.79
1930,US-born,Germany,2nd gen,Canada,Norway,Canada,19.98
1930,US-born,Germany,2nd gen,Canada,Scotland,Canada,59.79
1930,US-born,Germany,2nd gen,Canada,South America,Canada,20.28
1930,US-born,Germany,2nd gen,Canada,Sweden,Canada,20.27
1930,US-born,Germany,2nd gen,Canada,US-born,Canada,4815.3
1930,US-born,Germany,2nd gen,Canada,Wales,Canada,20.42
1930,US-born,Germany,2nd gen,China,US-born,China,20.51
1930,US-born,Germany,2nd gen,Cuba,Germany,Cuba,40.5
1930,US-born,Germany,2nd gen,Cuba,US-born,Cuba,40.6
1930,US-born,Germany,2nd gen,Czechoslovakia,Czechoslovakia,Czechoslovakia,2144.28
1930,US-born,Germany,2nd gen,Czechoslovakia,Czechoslovakia,US-born,180.59
1930,US-born,Germany,2nd gen,Czechoslovakia,Germany,Czechoslovakia,79.23
1930,US-born,Germany,2nd gen,Czechoslovakia,Hungary,Czechoslovakia,40.6
1930,US-born,Germany,2nd gen,Czechoslovakia,US-born,Czechoslovakia,503.93
1930,US-born,Germany,2nd gen,Czechoslovakia,Yugoslavia,Czechoslovakia,20.5
1930,US-born,Germany,2nd gen,Denmark,Canada,Denmark,20.04
1930,US-born,Germany,2nd gen,Denmark,Denmark,Denmark,2118.55
1930,US-born,Germany,2nd gen,Denmark,Denmark,US-born,160.52
1930,US-born,Germany,2nd gen,Denmark,England,Denmark,19.78
1930,US-born,Germany,2nd gen,Denmark,Germany,Denmark,306.89
1930,US-born,Germany,2nd gen,Denmark,Ireland,Denmark,40.56
1930,US-born,Germany,2nd gen,Denmark,Norway,Denmark,101.09
1930,US-born,Germany,2nd gen,Denmark,Sweden,Denmark,120.9
1930,US-born,Germany,2nd gen,Denmark,US-born,Denmark,525.1
1930,US-born,Germany,2nd gen,England,Canada,England,362.8
1930,US-born,Germany,2nd gen,England,England,England,5030.29
1930,US-born,Germany,2nd gen,England,England,US-born,2972.19
1930,US-born,Germany,2nd gen,England,France,England,19.5
1930,US-born,Germany,2nd gen,England,Germany,England,243.11
1930,US-born,Germany,2nd gen,England,Ireland,England,602.92
1930,US-born,Germany,2nd gen,England,Scotland,England,283.09
1930,US-born,Germany,2nd gen,England,Spain,England,20.41
1930,US-born,Germany,2nd gen,England,Sweden,England,61.209999999999994
1930,US-born,Germany,2nd gen,England,US-born,England,6387.49
1930,US-born,Germany,2nd gen,England,Wales,England,139.47
1930,US-born,Germany,2nd gen,Estonia,Estonia,Estonia,20.36
1930,US-born,Germany,2nd gen,Finland,Belgium,Finland,19.72
1930,US-born,Germany,2nd gen,Finland,England,Finland,20.06
1930,US-born,Germany,2nd gen,Finland,Finland,Finland,279.02
1930,US-born,Germany,2nd gen,Finland,Germany,Finland,20.52
1930,US-born,Germany,2nd gen,Finland,Ireland,Finland,40.05
1930,US-born,Germany,2nd gen,Finland,Sweden,Finland,39.57
1930,US-born,Germany,2nd gen,Finland,US-born,Finland,20.41
1930,US-born,Germany,2nd gen,France,Belgium,France,20.18
1930,US-born,Germany,2nd gen,France,Canada,France,62.64
1930,US-born,Germany,2nd gen,France,Czechoslovakia,France,20.5
1930,US-born,Germany,2nd gen,France,England,France,80.66
1930,US-born,Germany,2nd gen,France,Europe (unspecified),France,20.5
1930,US-born,Germany,2nd gen,France,France,France,1984.41
1930,US-born,Germany,2nd gen,France,France,US-born,444.31
1930,US-born,Germany,2nd gen,France,Germany,France,1008.25
1930,US-born,Germany,2nd gen,France,Ireland,France,58.81
1930,US-born,Germany,2nd gen,France,Netherlands,France,40.11
1930,US-born,Germany,2nd gen,France,Norway,France,20.69
1930,US-born,Germany,2nd gen,France,Scotland,France,20.32
1930,US-born,Germany,2nd gen,France,Sweden,France,20.46
1930,US-born,Germany,2nd gen,France,Switzerland,France,101.99
1930,US-born,Germany,2nd gen,France,US-born,France,2143.14
1930,US-born,Germany,2nd gen,Germany,Abroad/At Sea,Germany,119.92
1930,US-born,Germany,2nd gen,Germany,Austria,Germany,542.9
1930,US-born,Germany,2nd gen,Germany,Belgium,Germany,40.55
1930,US-born,Germany,2nd gen,Germany,Canada,Germany,366.72
1930,US-born,Germany,2nd gen,Germany,Cuba,Germany,20.3
1930,US-born,Germany,2nd gen,Germany,Czechoslovakia,Germany,242.22
1930,US-born,Germany,2nd gen,Germany,Denmark,Germany,200.53
1930,US-born,Germany,2nd gen,Germany,England,Germany,406.11
1930,US-born,Germany,2nd gen,Germany,France,Germany,908.22
1930,US-born,Germany,2nd gen,Germany,Germany,Abroad/At Sea,80.81
1930,US-born,Germany,2nd gen,Germany,Germany,Germany,113069.42
1930,US-born,Germany,2nd gen,Germany,Germany,US-born,18058.1
1930,US-born,Germany,2nd gen,Germany,Hungary,Germany,60.6
1930,US-born,Germany,2nd gen,Germany,Ireland,Germany,606.64
1930,US-born,Germany,2nd gen,Germany,Italy,Germany,81.45
1930,US-born,Germany,2nd gen,Germany,Luxembourg,Germany,59.95
1930,US-born,Germany,2nd gen,Germany,Mexico,Germany,19.93
1930,US-born,Germany,2nd gen,Germany,Netherlands,Germany,242.45
1930,US-born,Germany,2nd gen,Germany,Norway,Germany,39.709999999999994
1930,US-born,Germany,2nd gen,Germany,Pacific Islands,Germany,20.04
1930,US-born,Germany,2nd gen,Germany,Poland,Germany,342.63
1930,US-born,Germany,2nd gen,Germany,Russia/USSR,Germany,100.65
1930,US-born,Germany,2nd gen,Germany,Scotland,Germany,60.019999999999996
1930,US-born,Germany,2nd gen,Germany,Sweden,Germany,181.57
1930,US-born,Germany,2nd gen,Germany,Switzerland,Germany,1030.53
1930,US-born,Germany,2nd gen,Germany,US-born,Germany,60542.98
1930,US-born,Germany,2nd gen,Germany,Wales,Germany,60.43
1930,US-born,Germany,2nd gen,Greece,US-born,Greece,20.1
1930,US-born,Germany,2nd gen,Hungary,Austria,Hungary,40.64
1930,US-born,Germany,2nd gen,Hungary,Czechoslovakia,Hungary,20.3
1930,US-born,Germany,2nd gen,Hungary,Germany,Hungary,60.72
1930,US-born,Germany,2nd gen,Hungary,Hungary,Hungary,545.36
1930,US-born,Germany,2nd gen,Hungary,Russia/USSR,Hungary,20.23
1930,US-born,Germany,2nd gen,Hungary,US-born,Hungary,40.47
1930,US-born,Germany,2nd gen,India,Mexico,India,20.52
1930,US-born,Germany,2nd gen,India,US-born,India,20.54
1930,US-born,Germany,2nd gen,Ireland,Abroad/At Sea,Ireland,19.13
1930,US-born,Germany,2nd gen,Ireland,Austria,Ireland,20.52
1930,US-born,Germany,2nd gen,Ireland,Canada,Ireland,341.42
1930,US-born,Germany,2nd gen,Ireland,Czechoslovakia,Ireland,19.98
1930,US-born,Germany,2nd gen,Ireland,England,Ireland,423.05
